Date,City,Country,Event,HillSize,Distance,RaceType,MassStart,TeamEvent,Season,Race,Sex,Place,Skier,Nation,ID,Birthday,Leg,TeamID,SJ_Pos,CC_Pos,Age,Exp
2026-01-10,Otepää,Estonia,World Cup,97,5,Individual,0,0,2026,10,L,15,Trine Göpfert,Germany,107,2005-06-19T00:00:00.000000,0,"",12,22,20.56125941136208,44
2026-01-11,Otepää,Estonia,World Cup,97,5,Individual Compact,0,0,2026,11,L,21,Trine Göpfert,Germany,107,2005-06-19T00:00:00.000000,0,"",21,18,20.56399726214921,45
2026-01-17,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,13,L,22,Trine Göpfert,Germany,107,2005-06-19T00:00:00.000000,0,"",23,19,20.580424366872005,46
2026-01-18,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,15,L,23,Trine Göpfert,Germany,107,2005-06-19T00:00:00.000000,0,"",23,24,20.583162217659137,47
2026-01-30,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2026,18,L,19,Trine Göpfert,Germany,107,2005-06-19T00:00:00.000000,0,"",19,18,20.61601642710472,12
2026-01-31,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2026,20,L,19,Trine Göpfert,Germany,107,2005-06-19T00:00:00.000000,0,"",21,18,20.618754277891856,13
2026-02-01,Seefeld,Austria,World Cup,109,7.5,Individual,0,0,2026,22,L,17,Trine Göpfert,Germany,107,2005-06-19T00:00:00.000000,0,"",22,18,20.621492128678987,14
2019-08-09,Bischofsgruen,Germany,Friday 9.Aug 2019,71,4,Individual,0,0,2020,2,L,14,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",10,17,13.757700205338809,1
2020-02-22,Villach,Austria,Saturday 22.Feb 2020,65,2,Individual,0,0,2020,20,L,7,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",7,8,14.297056810403832,2
2020-02-23,Villach,Austria,Sunday 23.Feb 2020,65,2,Team,0,1,2020,22,L,2,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,2,2,2-2,2,14.299794661190965,3
2020-10-17,Klingenthal,Germany,Saturday 17.Oct 2020,85,N/A,Individual,0,0,2021,1,L,13,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",12,18,14.948665297741274,4
2020-10-18,Klingenthal,Germany,Sunday 18.Oct 2020,85,N/A,Individual,0,0,2021,2,L,13,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",15,19,14.951403148528405,5
2020-12-19,Seefeld,Austria,Saturday 19.Dec 2020,109,N/A,Individual,0,0,2021,4,L,11,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",7,19,15.121149897330595,6
2020-12-20,Seefeld,Austria,Sunday 20.Dec 2020,109,N/A,Individual,0,0,2021,5,L,13,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",13,14,15.123887748117728,7
2021-03-13,Prémanon,France,Saturday 13.Mar 2021,90,N/A,Individual,0,0,2021,13,L,2,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",3,13,15.351129363449692,8
2021-03-14,Prémanon,France,Sunday 14.Mar 2021,90,N/A,Individual,0,0,2021,15,L,4,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",4,11,15.353867214236823,9
2021-09-04,Villach,Austria,Saturday 4.Sep 2021,98,5,Individual,0,0,2022,6,L,12,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",6,19,15.83025325119781,10
2021-09-05,Villach,Austria,Sunday 5.Sep 2021,98,5,Individual,0,0,2022,7,L,15,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",14,18,15.832991101984941,11
2021-09-11,Oberwiesenthal,Germany,Saturday 11.Sep 2021,106,5,Individual,0,0,2022,8,L,2,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",2,3,15.849418206707734,12
2021-09-12,Oberwiesenthal,Germany,Sunday 12.Sep 2021,106,2.5,Individual,0,0,2022,9,L,3,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",2,6,15.852156057494867,13
2021-09-25,Tschagguns,Austria,Saturday 25.Sep 2021,108,5,Individual,0,0,2022,10,L,4,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",3,7,15.887748117727584,14
2021-09-26,Tschagguns,Austria,Sunday 26.Sep 2021,108,2.5,Individual,0,0,2022,11,L,4,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",3,6,15.890485968514716,15
2021-12-18,Seefeld,Austria,Saturday 18.Dec 2021,109,5,Individual,0,0,2022,19,L,4,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",3,6,16.11772758384668,16
2021-12-19,Seefeld,Austria,Sunday 19.Dec 2021,109,2.5,Individual,0,0,2022,20,L,5,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",5,8,16.12046543463381,17
2022-01-15,Schonach,Germany,Saturday 15.Jan 2022,106,5,Individual,0,0,2022,22,L,7,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",8,10,16.194387405886378,18
2022-01-16,Schonach,Germany,Sunday 16.Jan 2022,106,2.5,Individual,0,0,2022,23,L,2,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",3,8,16.197125256673512,19
2022-02-18,Eisenerz,Austria,Friday 18.Feb 2022,109,5,Individual,0,0,2022,29,L,16,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",14,21,16.28747433264887,20
2022-02-20,Eisenerz,Austria,Sunday 20.Feb 2022,109,5,Individual,0,0,2022,30,L,16,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",15,21,16.292950034223136,21
2022-03-12,Schonach,Germany,World Cup,106,5,Individual,0,0,2022,33,L,19,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",18,16,16.347707049965777,22
2022-03-13,Schonach,Germany,World Cup,106,5,Individual,0,0,2022,35,L,16,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",13,19,16.35044490075291,23
2022-03-22,Lahti,Finland,European Youth Olympic Festival,100,4,Individual,0,0,2022,36,L,4,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",4,8,16.375085557837096,24
2022-08-28,Oberwiesenthal,Germany,Sunday 28.Aug 2022,105,5,Individual,0,0,2023,2,L,15,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",17,17,16.810403832991103,25
2022-08-31,Oberstdorf,Germany,Wednesday 31.Aug 2022,106,5,Individual,0,0,2023,3,L,18,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",18,19,16.818617385352496,26
2022-09-17,Degenfeld,Germany,Saturday 17.Sep 2022,83,5,Individual,0,0,2023,6,L,1,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",7,4,16.865160848733744,27
2022-09-18,Degenfeld,Germany,Sunday 18.Sep 2022,83,2.5,Individual,0,0,2023,7,L,12,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",16,10,16.867898699520875,28
2022-12-02,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,10,L,11,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",11,10,17.073237508555785,29
2022-12-03,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,11,L,20,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",16,21,17.075975359342916,30
2022-12-17,Ramsau,Austria,World Cup,97,5,Individual,0,0,2023,16,L,24,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",15,26,17.114305270362767,31
2023-01-08,Otepää,Estonia,World Cup,97,5,Individual,0,0,2023,18,L,18,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",9,22,17.17453798767967,32
2023-01-27,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,22,L,23,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",23,21,17.22655715263518,33
2023-01-28,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,23,L,16,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",13,18,17.229295003422312,34
2023-02-03,Whistler,Canada,Junior World Championship,104,5,Individual,0,0,2023,24,L,7,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",9,10,17.245722108145106,35
2023-02-11,Schonach,Germany,World Cup,100,5,Individual,0,0,2023,26,L,18,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",13,20,17.267624914442163,36
2023-02-12,Schonach,Germany,World Cup,100,5,Individual,0,0,2023,28,L,19,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",15,20,17.270362765229294,37
2023-03-11,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2023,36,L,15,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",13,21,17.34428473648186,38
2023-08-26,Oberwiesenthal,Germany,Saturday 26.Aug 2023,105,5,Individual,0,0,2024,3,L,17,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",15,15,17.804243668720055,39
2023-08-30,Oberstdorf,Germany,Wednesday 30.Aug 2023,106,5,Individual,0,0,2024,4,L,15,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",18,12,17.815195071868583,40
2023-09-03,Villach,Austria,Sunday 3.Sep 2023,98,5,Individual,0,0,2024,6,L,15,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",13,18,17.82614647501711,41
2023-12-01,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2024,9,L,23,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",25,20,18.069815195071868,42
2023-12-02,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2024,10,L,21,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",23,20,18.072553045859,43
2023-12-16,Seefeld,Austria,Saturday 16.Dec 2023,109,2.5,Individual,0,0,2024,15,L,10,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",17,1,18.11088295687885,44
2023-12-17,Seefeld,Austria,Sunday 17.Dec 2023,109,5,Individual,0,0,2024,16,L,14,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",19,7,18.11362080766598,45
2024-02-16,Eisenerz,Austria,Friday 16.Feb 2024,109,5,Individual,0,0,2024,32,L,15,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",12,11,18.28062970568104,46
2024-02-18,Eisenerz,Austria,Sunday 18.Feb 2024,109,5,Individual,0,0,2024,34,L,24,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",21,21,18.286105407255306,47
2024-03-09,Oberhof,Germany,Saturday 9.Mar 2024,100,5,Individual,0,0,2024,36,L,15,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",18,6,18.340862422997947,48
2024-03-10,Oberhof,Germany,Sunday 10.Mar 2024,100,2.5,Individual,0,0,2024,38,L,10,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",15,4,18.34360027378508,49
2024-09-28,Liberec,Czechia,Saturday 28.Sep 2024,100,5,Individual,0,0,2025,7,L,12,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",11,14,18.89664613278576,50
2024-09-29,Liberec,Czechia,Sunday 29.Sep 2024,100,2.5,Individual,0,0,2025,8,L,14,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",14,13,18.899383983572896,51
2024-12-21,Seefeld,Austria,Saturday 21.Dec 2024,98,5,Sprint,0,0,2025,13,L,4,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",15,2,19.12662559890486,52
2024-12-22,Seefeld,Austria,Sunday 22.Dec 2024,98,5,Individual,0,0,2025,14,L,11,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",13,7,19.12936344969199,53
2025-01-25,Szczyrk,Poland,Saturday 25.Jan 2025,104,5,Individual,0,0,2025,21,L,10,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",11,9,19.222450376454482,54
2025-01-26,Szczyrk,Poland,Sunday 26.Jan 2025,104,4,Mass Start,1,0,2025,23,L,8,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",7,10,19.225188227241617,55
2025-03-08,Oberhof,Germany,Saturday 8.Mar 2025,100,5,Mass Start,1,0,2025,37,L,12,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",11,15,19.33744010951403,56
2025-03-09,Oberhof,Germany,Sunday 9.Mar 2025,100,2.5,Individual,0,0,2025,38,L,13,Magdalena Burger,Germany,108,2005-11-05T00:00:00.000000,0,"",13,17,19.340177960301162,57
2017-08-11,Bischofsgruen,Germany,Friday 11.Aug 2017,71,4,Individual,0,0,2018,2,L,18,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",20,14,13.609856262833675,1
2018-02-24,Planica,Slovenia,Saturday 24.Feb 2018,80,4,Individual,0,0,2018,15,L,11,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",15,8,14.149212867898699,2
2018-03-10,Chaux-Neuve,France,Saturday 10.Mar 2018,60,4,Individual,0,0,2018,17,L,17,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",17,13,14.187542778918548,3
2018-03-11,Chaux-Neuve,France,Sunday 11.Mar 2018,60,4,Individual,0,0,2018,19,L,15,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",16,11,14.190280629705681,4
2019-02-09,Kandersteg,Switzerland,Saturday 9.Feb 2019,74,2,Individual,0,0,2019,19,L,14,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",15,8,15.107460643394935,5
2019-02-10,Kandersteg,Switzerland,Sunday 10.Feb 2019,72,2,Team,0,1,2019,21,L,9,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,1,9,9-1,9,15.110198494182066,6
2019-08-09,Bischofsgruen,Germany,Friday 9.Aug 2019,71,4,Individual,0,0,2020,2,L,16,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",27,5,15.603011635865846,7
2020-02-22,Villach,Austria,Saturday 22.Feb 2020,65,4,Individual,0,0,2020,21,L,7,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",11,7,16.142368240930868,8
2020-02-23,Villach,Austria,Sunday 23.Feb 2020,65,2,Team,0,1,2020,22,L,8,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,1,8,7-1,8,16.145106091718002,9
2022-02-13,Kranj,Slovenia,Sunday 13.Feb 2022,109,2.5,Individual,0,0,2022,27,L,14,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",14,6,18.119096509240247,10
2022-03-22,Lahti,Finland,European Youth Olympic Festival,100,4,Individual,0,0,2022,36,L,12,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",13,7,18.220396988364133,11
2022-09-17,Degenfeld,Germany,Saturday 17.Sep 2022,83,5,Individual,0,0,2023,6,L,14,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",24,2,18.71047227926078,12
2022-09-18,Degenfeld,Germany,Sunday 18.Sep 2022,83,2.5,Individual,0,0,2023,7,L,9,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",15,8,18.713210130047912,13
2022-09-24,Villach,Austria,Saturday 24.Sep 2022,98,5,Individual,0,0,2023,8,L,15,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",20,3,18.729637234770706,14
2022-09-25,Villach,Austria,Sunday 25.Sep 2022,98,2.5,Individual,0,0,2023,9,L,18,Tinkara Gros,Slovenia,109,2004-01-01T00:00:00.000000,0,"",21,4,18.732375085557837,15
2015-03-18,Lierberget,Norway,Wednesday 18.Mar 2015,70,4,Individual,0,0,2015,3,L,4,Silje Opseth,Norway,11,1979-03-03T00:00:00.000000,0,"",4,5,36.04106776180698,1
2019-02-09,Kandersteg,Switzerland,Saturday 9.Feb 2019,74,2,Individual,0,0,2019,19,L,9,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",12,5,14.080766598220396,1
2019-02-10,Kandersteg,Switzerland,Sunday 10.Feb 2019,72,2,Team,0,1,2019,21,L,7,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,3,7,6-3,8,14.08350444900753,2
2019-08-09,Bischofsgruen,Germany,Friday 9.Aug 2019,71,4,Individual,0,0,2020,2,L,22,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",28,20,14.576317590691307,3
2020-02-22,Villach,Austria,Saturday 22.Feb 2020,65,2,Individual,0,0,2020,20,L,6,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",9,7,15.11567419575633,4
2020-02-23,Villach,Austria,Sunday 23.Feb 2020,65,2,Team,0,1,2020,22,L,5,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,3,5,3-3,6,15.118412046543463,5
2021-03-13,Prémanon,France,Saturday 13.Mar 2021,90,N/A,Individual,0,0,2021,13,L,7,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",8,6,16.16974674880219,6
2021-03-14,Prémanon,France,Sunday 14.Mar 2021,90,N/A,Individual,0,0,2021,15,L,7,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",6,6,16.17248459958932,7
2021-09-11,Oberwiesenthal,Germany,Saturday 11.Sep 2021,106,5,Individual,0,0,2022,8,L,5,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",5,7,16.66803559206023,8
2021-09-12,Oberwiesenthal,Germany,Sunday 12.Sep 2021,106,2.5,Individual,0,0,2022,9,L,4,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",4,4,16.670773442847363,9
2021-09-25,Tschagguns,Austria,Saturday 25.Sep 2021,108,5,Individual,0,0,2022,10,L,8,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",7,9,16.706365503080082,10
2021-09-26,Tschagguns,Austria,Sunday 26.Sep 2021,108,2.5,Individual,0,0,2022,11,L,7,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",6,8,16.709103353867214,11
2022-03-12,Rastbüchl,Germany,Saturday 12.Mar 2022,78,5,Individual,0,0,2022,32,L,3,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",3,5,17.166324435318273,12
2022-03-13,Rastbüchl,Germany,Sunday 13.Mar 2022,78,2.5,Individual,0,0,2022,34,L,2,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",3,7,17.169062286105408,13
2022-08-08,Klingenthal,Germany,Monday 8.Aug 2022,80,3,Individual,0,0,2023,1,L,1,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,4,17.574264202600958,14
2022-08-28,Oberwiesenthal,Germany,Sunday 28.Aug 2022,105,5,Individual,0,0,2023,2,L,16,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",11,20,17.6290212183436,15
2022-08-31,Oberstdorf,Germany,Wednesday 31.Aug 2022,106,5,Individual,0,0,2023,3,L,16,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",14,20,17.637234770704996,16
2022-09-24,Villach,Austria,Saturday 24.Sep 2022,98,5,Individual,0,0,2023,8,L,1,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,13,17.702943189596166,17
2022-09-25,Villach,Austria,Sunday 25.Sep 2022,98,2.5,Individual,0,0,2023,9,L,1,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,11,17.7056810403833,18
2022-12-09,Lillehammer,Norway,Friday 9.Dec 2022,100,5,Individual,0,0,2023,12,L,14,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",2,16,17.911019849418206,19
2023-01-24,Planica,Slovenia,European Youth Olympic Festival,102,4,Individual,0,0,2023,21,L,3,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",3,8,18.036960985626283,20
2023-02-12,Harrachov,Czechia,Sunday 12.Feb 2023,100,2.5,Individual,0,0,2023,27,L,2,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",2,16,18.088980150581794,21
2023-03-03,Eisenerz,Austria,Friday 3.Mar 2023,109,5,Individual,0,0,2023,33,L,6,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",4,16,18.140999315537304,22
2023-03-05,Eisenerz,Austria,Sunday 5.Mar 2023,109,5,Individual,0,0,2023,34,L,8,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",3,17,18.146475017111566,23
2023-03-11,Oberhof,Germany,Saturday 11.Mar 2023,100,5,Individual,0,0,2023,35,L,4,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",6,8,18.16290212183436,24
2023-03-12,Oberhof,Germany,Sunday 12.Mar 2023,100,2.5,Individual,0,0,2023,37,L,3,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",4,12,18.16563997262149,25
2023-08-26,Oberwiesenthal,Germany,Saturday 26.Aug 2023,105,5,Individual,0,0,2024,3,L,18,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",8,20,18.62286105407255,26
2023-08-30,Oberstdorf,Germany,Wednesday 30.Aug 2023,106,5,Individual,0,0,2024,4,L,22,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",19,22,18.63381245722108,27
2023-09-03,Villach,Austria,Sunday 3.Sep 2023,98,5,Individual,0,0,2024,6,L,24,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",21,25,18.64476386036961,28
2023-12-08,Lillehammer,Norway,Friday 8.Dec 2023,100,5,Individual,0,0,2024,11,L,8,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,16,18.90759753593429,29
2023-12-09,Lillehammer,Norway,Saturday 9.Dec 2023,100,5,Individual,0,0,2024,12,L,6,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,12,18.910335386721425,30
2023-12-16,Seefeld,Austria,Saturday 16.Dec 2023,109,2.5,Individual,0,0,2024,15,L,2,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,21,18.929500342231346,31
2023-12-17,Seefeld,Austria,Sunday 17.Dec 2023,109,5,Individual,0,0,2024,16,L,2,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,17,18.93223819301848,32
2024-01-13,Oberstdorf,Germany,World Cup,106,5,Individual,0,0,2024,17,L,20,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",9,27,19.006160164271048,33
2024-01-14,Oberstdorf,Germany,World Cup,N/A,N/A,Individual Compact,0,0,2024,18,L,26,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",9,28,19.00889801505818,34
2024-01-27,Schonach,Germany,World Cup,100,5,Individual,0,0,2024,22,L,16,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",8,26,19.044490075290895,35
2024-01-28,Schonach,Germany,World Cup,100,7.5,Individual,0,0,2024,23,L,20,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",10,25,19.04722792607803,36
2024-02-09,Planica,Slovenia,Junior World Championship,102,5,Individual,0,0,2024,27,L,10,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",5,15,19.080082135523615,37
2024-02-10,Planica,Slovenia,Junior World Championship,102,2.5,Team Sprint,0,1,2024,29,L,5,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,1,5,1-1,7,19.082819986310746,38
2024-02-17,Harrachov,Czechia,Saturday 17.Feb 2024,100,5,Individual,0,0,2024,33,L,3,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",2,9,19.10198494182067,39
2024-02-18,Harrachov,Czechia,Sunday 18.Feb 2024,100,2.5,Individual,0,0,2024,35,L,2,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",2,10,19.104722792607802,40
2024-03-09,Oberhof,Germany,Saturday 9.Mar 2024,100,5,Individual,0,0,2024,36,L,1,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,8,19.159479808350444,41
2024-03-10,Oberhof,Germany,Sunday 10.Mar 2024,100,2.5,Individual,0,0,2024,38,L,1,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,9,19.16221765913758,42
2024-03-17,Trondheim,Norway,World Cup,100,7.5,Individual,0,0,2024,39,L,20,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",12,28,19.1813826146475,43
2024-08-25,Tschagguns,Austria,Sunday 25.Aug 2024,103,5,Individual,0,0,2025,1,L,10,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",7,14,19.62217659137577,44
2024-08-28,Oberstdorf,Germany,Wednesday 28.Aug 2024,137,5,Individual Compact,0,0,2025,2,L,18,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",12,17,19.630390143737166,45
2024-08-31,Chaux-Neuve,France,Saturday 31.Aug 2024,118,5,Individual,0,0,2025,3,L,9,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",9,15,19.638603696098563,46
2024-09-01,Chaux-Neuve,France,Sunday 1.Sep 2024,118,5,Individual Compact,0,0,2025,4,L,15,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",9,15,19.641341546885695,47
2024-12-21,Seefeld,Austria,Saturday 21.Dec 2024,98,5,Sprint,0,0,2025,13,L,5,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",2,4,19.94524298425736,48
2024-12-22,Seefeld,Austria,Sunday 22.Dec 2024,98,5,Individual,0,0,2025,14,L,4,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",2,10,19.94798083504449,49
2025-01-18,Schonach,Germany,World Cup,100,5,Individual,0,0,2025,17,L,23,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",12,29,20.021902806297057,50
2025-01-19,Schonach,Germany,World Cup,100,5,Individual Compact,0,0,2025,19,L,28,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",18,28,20.024640657084188,51
2025-01-24,Schonach,Germany,Friday 24.Jan 2025,100,5,Mass Start,1,0,2025,20,L,2,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",1,11,20.03832991101985,52
2025-02-15,Lake Placid NY,USA,Junior World Championship,100,5,Individual,0,0,2025,34,L,11,Anne Häckel,Germany,110,2005-01-10T00:00:00.000000,0,"",5,25,20.098562628336754,53
2019-08-09,Bischofsgruen,Germany,Friday 9.Aug 2019,71,4,Individual,0,0,2020,2,L,27,Klara Lebelt,Germany,111,2005-04-02T00:00:00.000000,0,"",19,27,14.351813826146476,1
2020-02-22,Villach,Austria,Saturday 22.Feb 2020,65,2,Individual,0,0,2020,20,L,8,Klara Lebelt,Germany,111,2005-04-02T00:00:00.000000,0,"",4,12,14.8911704312115,2
