FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob,Race3_Prob
Violetta Shcherbakova,Violetta Shcherbakova,-208004.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1300.0,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Sofya Lopatina,Sofya Lopatina,-210091.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Ulyana Morozova,Ulyana Morozova,-208070.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Kseniya Melnik,Kseniya Melnik,-208074.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1300.0,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Tatyana Sergienko,Tatyana Sergienko,-210039.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Vladislava Golubeva,Vladislava Golubeva,-207894.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Aleksandra Sviridova,Aleksandra Sviridova,-209722.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1300.0,1300.0,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Alyona Sipkina,Alyona Sipkina,-210217.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Alena Perevalova,Alena Perevalova,-207557.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Polina Komyagina,Polina Komyagina,-209094.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Anastasiya Bozhok,Anastasiya Bozhok,-210017.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Darya Kupriyanova,Darya Kupriyanova,-207699.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Anastasiya Pukhovskaya,Anastasiya Pukhovskaya,-209089.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Marina Skurikhina,Marina Skurikhina,-209548.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Ekaterina Besprozvannykh,Ekaterina Besprozvannykh,-209088.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Ulyana Fayfer,Ulyana Fayfer,-210159.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Alisa Petrishcheva,Alisa Petrishcheva,-207976.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Viktoriya Novak,Viktoriya Novak,-210056.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Darya Zvorygina,Darya Zvorygina,-210215.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Diana Borisenko,Diana Borisenko,-209600.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Alyona Potylitsyna,Alyona Potylitsyna,-210174.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Kseniya Matsutina,Kseniya Matsutina,-210165.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Elvira Kuznetsova,Elvira Kuznetsova,-209703.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Dariya Zhdankina,Dariya Zhdankina,-210170.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1300.0,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Valeriya Kanzychakova,Valeriya Kanzychakova,-210216.0,Russia,False,False,False,0,1298.5688146829132,1299.2462626339843,1277.5212008048984,1299.193870044725,1299.2620518645551,1299.3763817002407,1274.399893890754,1299.3692603173338,1298.9713711812392,1,False,1,0.0,,
Arina Maksimova,Arina Maksimova,-207265.0,Russia,False,False,False,0,1298.5571118359328,1298.7118075809835,1299.934167466772,1299.2063783175356,1299.4713348040796,1300.0,1299.2139269545748,1299.9283529489114,1298.7916230112326,1,False,1,0.0,,
Olga Shumskaya,Olga Shumskaya,-207597.0,Russia,False,False,False,0,1298.552224674637,1298.9810110960254,1299.6358158064031,1299.4590551664216,1299.2682834658542,1278.7573138550372,1298.7200113243637,1299.6449608011774,1298.671110887511,1,False,1,0.0,,
Laura Finch,Laura Finch,12267.0,Australia,False,False,False,0,1298.4887052318463,1261.61899227009,1277.5212008048984,1277.1033644934669,1298.6529883522396,1278.7573138550372,1297.6167129949422,1269.949502864965,1298.1489834776253,3,False,3,0.0,,
Elena Mitronina,Elena Mitronina,-206989.0,Russia,False,False,False,0,1298.417403411248,1298.212388440565,1300.0,1298.8365831097003,1300.0,1300.0,1300.0,1300.0,1298.87991772918,1,False,1,0.0,,
Yuliana Sagaydak,Yuliana Sagaydak,-207085.0,Russia,False,False,False,0,1298.259609011127,1298.5303330960537,1299.4741314042878,1299.219100455926,1299.4713348040796,1300.0,1290.627280489855,1299.4873188478966,1298.5614201295557,1,False,1,0.0,,
Diana Bogatkina,Diana Bogatkina,-206883.0,Russia,False,False,False,0,1298.1740383399065,1299.4407476454755,1298.7474224573805,1299.9451800176744,1298.4450365267687,1300.0,1290.0633074585369,1298.56970191019,1298.602174205155,1,False,1,0.0,,
Anna Koryakova,Anna Koryakova,-206695.0,Russia,False,False,False,0,1298.117949521775,1301.0093749497496,1296.6720808989471,1301.996615201493,1297.778117605601,1299.9921787605629,1297.9510362937897,1296.5506707275763,1300.627822750519,1,False,1,0.0,,
Vasilisa Volkova,Vasilisa Volkova,-208015.0,Russia,False,False,False,0,1298.072310610012,1298.705531920236,1299.3632787726865,1299.193870044725,1299.2620518645551,1300.0,1300.0,1298.8208360083568,1298.9713711812392,1,False,1,0.0,,
Anastasiya Sukhareva,Anastasiya Sukhareva,-210092.0,Russia,False,False,False,0,1298.072310610012,1298.705531920236,1299.3632787726865,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1298.8208360083568,1298.9713711812392,1,False,1,0.0,,
Mariya Bykova,Mariya Bykova,-210089.0,Russia,False,False,False,0,1298.072310610012,1298.705531920236,1299.3632787726865,1299.193870044725,1299.2620518645551,1299.3763817002407,1300.0,1298.8208360083568,1298.9713711812392,1,False,1,0.0,,
Anastasiya Stepanova,Anastasiya Stepanova,-207072.0,Russia,False,False,False,0,1298.006252684875,1298.309365819861,1299.008613434377,1299.5401968914584,1299.378040945976,1299.4201437622842,1300.0,1298.7147991736413,1299.4345920202454,1,False,1,0.0,,
Antonina Odintsova,Antonina Odintsova,-209486.0,Russia,False,False,False,0,1297.9446573802225,1261.61899227009,1277.5212008048984,1277.1033644934669,1297.8914751685802,1298.6227419843565,1274.399893890754,1298.6805712249602,1265.4266579855885,1,False,1,0.0,,
Kanako Rokkaku,Kanako Rokkaku,12380.0,Japan,False,False,False,0,1297.9407734705353,1297.7693321560678,1297.7664890606566,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1298.085198455186,1265.4266579855885,3,False,3,0.0,,
Yu Matsue,Yu Matsue,12381.0,Japan,False,False,False,0,1297.9407734705353,1297.7693321560678,1297.7664890606566,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1298.085198455186,1265.4266579855885,3,False,3,0.0,,
Nanase Itabashi,Nanase Itabashi,11865.0,Japan,False,False,False,0,1297.9407734705353,1297.7693321560678,1297.7664890606566,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1298.085198455186,1265.4266579855885,3,False,3,0.0,,
Claire Frutaz,Claire Frutaz,12529.0,Italy,False,True,False,0,1297.932336511384,1299.225709358846,1299.095264025431,1299.7526563235858,1300.0562875398955,1278.7573138550372,1300.141149669826,1299.1018206557476,1300.0430850799185,6,False,6,,0.0,0.0
Malva Nisen,Malva Nisen,11965.0,Sweden,False,True,False,0,1297.8885716898028,1301.6556927902254,1303.543156077825,1296.4663959580137,1291.0379080388625,1289.635650760286,1303.7366707895565,1293.516128704323,1302.9344815788895,6,False,6,,0.0,0.0
Kseniya Ilina,Kseniya Ilina,-207026.0,Russia,False,False,False,0,1297.7396534171266,1298.5629609468815,1299.1573214192204,1299.6091673577396,1298.9177831886816,1300.0,1298.263398588922,1299.16330150194,1298.3815741021406,1,False,1,0.0,,
Kseniya Larina,Kseniya Larina,-210345.0,Russia,False,False,False,0,1297.7396534171266,1298.5629609468815,1299.1573214192204,1299.6091673577396,1298.9177831886816,1300.0,1298.263398588922,1299.16330150194,1298.3815741021406,1,False,1,,,
Ulyana Lebedeva,Ulyana Lebedeva,-206708.0,Russia,False,False,False,0,1297.721553083874,1291.574976487924,1299.2220994759823,1290.6350965465324,1303.271587471564,1304.1752554718942,1295.6251916244692,1305.5696870809318,1287.2329703231042,1,False,1,0.0,,
Ekaterina Gribanova,Ekaterina Gribanova,-206558.0,Russia,False,False,False,0,1297.655886328613,1299.2462626339843,1300.0,1299.193870044725,1298.7239896431463,1299.3763817002407,1299.3487144640203,1299.3692603173338,1297.96825934565,1,False,1,0.0,,
Anastasiya Melekhina,Anastasiya Melekhina,-208034.0,Russia,False,False,False,0,1297.655886328613,1299.2462626339843,1300.0,1299.193870044725,1298.7239896431463,1299.3763817002407,1299.3487144640203,1299.3692603173338,1297.96825934565,1,False,1,0.0,,
Kseniya Kozlova,Kseniya Kozlova,-206789.0,Russia,False,False,False,0,1297.6192828022463,1297.8753451839764,1299.1573214192204,1298.9418118449762,1299.4713348040796,1300.0,1299.0752081818528,1299.16330150194,1298.1379965567485,1,False,1,0.0,,
Desislava Mincheva,Desislava Mincheva,12033.0,Bulgaria,False,False,False,0,1297.57698308137,1297.3165925425694,1277.5212008048984,1297.5800156466032,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1297.3204127696129,2,False,2,0.0,,
Antonina Kharlamova,Antonina Kharlamova,-207738.0,Russia,False,False,False,0,1297.5450681832815,1297.4287674042243,1300.0,1298.0493376907607,1300.0,1278.7573138550372,1300.0,1300.0,1297.706147235964,1,False,1,0.0,,
Johanna Eckel,Johanna Eckel,12527.0,Germany,False,True,False,0,1297.4151825576696,1298.3311061110712,1277.5212008048984,1298.4753125735858,1300.0562875398955,1278.7573138550372,1300.141149669826,1269.949502864965,1296.9791040372645,6,False,6,,0.0,0.0
Jiwoo Lee,Jiwoo Lee,12446.0,South Korea,False,False,False,0,1297.3599492650733,1298.5092718035391,1299.264608288202,1299.299249255351,1272.8831709271526,1278.7573138550372,1274.399893890754,1298.7605758001864,1299.1483239656334,2,False,2,0.0,,
Ekaterina Rolzing,Ekaterina Rolzing,-206489.0,Russia,False,False,False,0,1297.3259413748328,1297.206672042604,1300.0,1297.6144349862227,1300.0,1300.0,1300.0,1300.0,1297.4707223341788,1,False,1,0.0,,
Malgorzata Szotkowska,Malgorzata Szotkowska,10407.0,Czechia,False,False,False,0,1297.2280534216204,1297.1333276712426,1277.5212008048984,1297.5338942864882,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1296.6952079766509,5,False,5,0.0,,
Jenny Vuori,Jenny Vuori,12257.0,Finland,False,True,False,0,1297.2248096895073,1297.0832616549746,1277.5212008048984,1297.7618991141237,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1297.2120184580267,6,False,6,,0.0,0.0
Milana Kutuzova,Milana Kutuzova,-207307.0,Russia,False,False,False,0,1297.2102264936273,1299.309749915548,1300.0,1299.3319275265744,1297.764561037092,1298.0401587784386,1300.0,1297.749480764808,1299.096069772716,1,False,1,0.0,,
Katharina Fuchs,Katharina Fuchs,11980.0,Austria,False,True,False,0,1297.2000904423592,1299.4493249280197,1300.5744453095292,1299.179305070642,1298.250227923362,1278.7573138550372,1297.2487189823275,1300.5740645649075,1297.2395202532014,5,False,5,,0.0,0.0
Evgeniya Saltykova,Evgeniya Saltykova,-209093.0,Russia,False,False,False,0,1297.0708038088785,1297.2576169772826,1298.9670446717237,1298.9744411971246,1299.586610338161,1299.2617404190592,1300.0,1298.5086964522568,1298.9756951464808,1,False,1,0.0,,
Anna Cilichova,Anna Cilichova,10776.0,Czechia,False,False,False,0,1296.9552750315663,1298.6424731848724,1299.664022788738,1298.8417017088052,1294.411947768906,1297.8365041140266,1296.5886288611352,1297.8403602282428,1298.4676974717393,5,False,5,0.0,,
Valeriya Sidko,Valeriya Sidko,-209194.0,Russia,False,False,False,0,1296.8974636310827,1297.661182565103,1298.411065608775,1299.193870044725,1299.923457728253,1300.0,1299.3487144640203,1298.930366479968,1297.96825934565,1,False,1,0.0,,
Maja Derikonja,Maja Derikonja,12448.0,Bosnia&Herzegovina,False,False,False,0,1296.8918448979898,1297.6403013542986,1277.5212008048984,1297.7104263558042,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1295.9521435996603,2,False,2,0.0,,
Marina Belorustseva,Marina Belorustseva,-207172.0,Russia,False,False,False,0,1296.879197784828,1299.7082514070798,1299.8481042536416,1299.667792254079,1296.5580420376536,1295.2404570424867,1300.4253053886405,1296.5013124457723,1300.1618068420194,1,False,1,0.0,,
Ella Kainz,Ella Kainz,11336.0,Austria,False,True,False,0,1296.7638300162284,1261.61899227009,1277.5212008048984,1277.1033644934669,1297.1405043778636,1298.5337096087555,1297.9784990674164,1298.2738651175616,1298.4133045505723,5,False,5,,0.0,0.0
Melanie Holmes,Melanie Holmes,12484.0,Canada,False,False,False,0,1296.7188590363696,1296.4309607973285,1297.1909709930449,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1265.4266579855885,5,False,5,0.0,,
Naomi Schmitt,Naomi Schmitt,12486.0,Canada,False,False,False,0,1296.7188590363696,1296.4309607973285,1297.1909709930449,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1265.4266579855885,5,False,5,0.0,,
Jayda Grant,Jayda Grant,12487.0,Canada,False,False,False,0,1296.7188590363696,1296.4309607973285,1297.1909709930449,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1265.4266579855885,5,False,5,0.0,,
Jenna Konoff,Jenna Konoff,12490.0,Canada,False,False,False,0,1296.7188590363696,1296.4309607973285,1297.1909709930449,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1265.4266579855885,5,False,5,0.0,,
Anastasiya Selivanova,Anastasiya Selivanova,-207529.0,Russia,False,False,False,0,1296.637390767124,1298.131860524214,1298.1306654220884,1300.0,1299.3659488993958,1300.0,1299.3487144640203,1298.145428297869,1298.8175656868543,1,False,1,0.0,,
Viktoriya Sivina,Viktoriya Sivina,-208080.0,Russia,False,False,False,0,1296.637390767124,1298.131860524214,1298.1306654220884,1300.0,1299.3659488993958,1300.0,1299.3487144640203,1298.145428297869,1298.8175656868543,1,False,1,0.0,,
Yaroslava Nemtsova,Yaroslava Nemtsova,-207523.0,Russia,False,False,False,0,1296.637390767124,1298.131860524214,1298.1306654220884,1300.0,1299.3659488993958,1300.0,1299.2337817223768,1298.145428297869,1298.8175656868543,1,False,1,0.0,,
Mia Rodger,Mia Rodger,12494.0,Canada,False,False,False,0,1296.6343267717004,1296.3203892982986,1277.5212008048984,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1295.6636937214175,5,False,5,0.0,,
Ava Heie,Ava Heie,12495.0,Canada,False,False,False,0,1296.6343267717004,1296.3203892982986,1277.5212008048984,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1295.6636937214175,5,False,5,0.0,,
Josie Clifford,Josie Clifford,12496.0,Canada,False,False,False,0,1296.6343267717004,1296.3203892982986,1277.5212008048984,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1295.6636937214175,5,False,5,0.0,,
Flora Csonka,Flora Csonka,12497.0,Canada,False,False,False,0,1296.6343267717004,1296.3203892982986,1277.5212008048984,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1295.6636937214175,5,False,5,0.0,,
Iona Cadell,Iona Cadell,12498.0,Canada,False,False,False,0,1296.6343267717004,1296.3203892982986,1277.5212008048984,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1295.6636937214175,5,False,5,0.0,,
Sofya Simonova,Sofya Simonova,-207692.0,Russia,False,False,False,0,1296.585167257014,1296.3079198456194,1300.0,1296.188455701062,1300.0,1300.0,1300.0,1300.0,1295.7797979910356,1,False,1,0.0,,
Sofya Smirnova,Sofya Smirnova,-210360.0,Russia,False,False,False,0,1296.585167257014,1296.3079198456194,1300.0,1296.188455701062,1300.0,1300.0,1300.0,1300.0,1295.7797979910356,1,False,1,,,
Emilia Helmi,Emilia Helmi,11985.0,Finland,False,True,False,0,1296.4459400269477,1298.65610342766,1300.5744453095292,1298.2397818705126,1299.2753233495723,1278.7573138550372,1299.1171345572802,1300.5740645649075,1296.8964469718762,6,False,6,,0.0,0.0
Paolina Rakova,Paolina Rakova,12034.0,Bulgaria,False,False,False,0,1296.3974693721098,1296.0354748457023,1277.5212008048984,1296.3026718966032,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1295.788422248286,2,False,2,0.0,,
Isabel Lane,Isabel Lane,11577.0,Switzerland,False,True,False,0,1296.3771841299638,1296.5806524896216,1300.0,1297.0127876031618,1272.8831709271526,1278.7573138550372,1274.399893890754,1300.0,1295.5493804546966,6,False,6,,0.0,0.0
Anna Gorbaneva,Anna Gorbaneva,-206910.0,Russia,False,False,False,0,1296.3438687494936,1297.0501487682543,1298.411065608775,1298.630280007173,1299.923457728253,1300.5192388430978,1299.3487144640203,1298.930366479968,1297.3400687330702,1,False,1,0.0,,
Aleksandra Khaeva,Aleksandra Khaeva,-207792.0,Russia,False,False,False,0,1296.0617386412143,1299.4579129333458,1300.0,1300.0,1296.3482979313471,1300.0,1292.8925993098856,1300.0,1295.0110609619426,1,False,1,0.0,,
Ines Lignell,Ines Lignell,12172.0,Sweden,False,True,False,0,1296.01852928703,1295.58752270402,1296.7591796979066,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1296.9005431717635,1265.4266579855885,6,False,6,,0.0,0.0
